Tick PD1 PD2 PD3
13049 000 000 039
13050 000 000 052
13051 000 000 066
13052 000 000 078
13053 000 000 090
13054 000 000 100
13055 000 000 110
13056 000 000 121
13057 000 000 135
13058 000 000 150
13059 000 000 167
13060 000 000 182
13061 000 000 194
13062 000 000 198
13063 000 000 198
13064 000 000 198
13065 000 000 198
13066 000 000 198
13067 000 000 198
13068 000 000 198
13069 000 000 198
13070 000 000 198
13071 000 000 198
13072 000 000 198
13073 000 000 198
13074 000 000 198
13075 000 000 198
13076 000 000 198
13077 000 000 198
13078 000 000 198
13079 000 000 198
13080 000 000 198
13081 000 000 198
13082 000 000 198
13083 000 000 198
13084 000 000 198
13085 000 000 198
13086 000 000 198
13087 000 000 198
13088 000 000 198
13089 000 000 198
13090 000 000 198
13091 000 000 198
13092 001 000 198
13093 001 000 198
13094 001 000 198
13095 002 001 198
13096 002 002 198
13097 002 005 197
13098 003 009 198
13099 004 017 198
13100 005 026 194
13101 007 038 187
13102 009 051 178
13103 013 068 167
13104 019 087 154
13105 025 107 135
13106 033 126 111
13107 043 147 086
13108 057 165 065
13109 071 179 053
13110 086 189 051
13111 101 197 057
13112 117 198 067
13113 132 199 078
13114 148 199 087
13115 163 199 094
13116 175 199 098
13117 185 199 100
13118 195 199 101
13119 198 199 100
13120 198 199 097
13121 198 199 093
13122 198 199 087
13123 198 198 079
13124 198 198 069
13125 198 199 058
13126 198 199 046
13127 198 199 034
13128 198 198 024
13129 198 199 016
13130 198 199 010
13131 198 199 006
13132 198 198 003
13133 198 199 001
13134 198 199 001
13135 198 199 000
13136 198 198 001
13137 198 199 001
13138 198 199 004
13139 198 199 011
13140 198 198 022
13141 198 199 036
13142 198 199 051
13143 198 199 066
13144 197 198 079
13145 188 198 089
13146 176 198 096
13147 164 199 100
13148 150 198 103
13149 136 198 103
13150 121 198 101
13151 106 198 097
13152 089 198 092
13153 072 198 084
13154 056 198 075
13155 044 198 062
13156 034 198 049
13157 026 198 037
13158 019 198 030
13159 014 198 029
13160 010 198 033
13161 008 198 043
13162 006 198 058
13163 005 198 077
13164 004 198 097
13165 003 198 117
13166 003 198 137
13167 003 198 155
13168 002 198 172
13169 002 198 189
13170 001 198 199
13171 001 198 199
13172 001 198 199
13173 001 198 199
13174 000 198 199
13175 000 198 198
13176 000 198 199
13177 000 198 199
13178 000 198 199
13179 000 198 199
13180 000 198 199
13181 000 198 199
13182 000 198 199
13183 000 198 198
13184 000 198 199
13185 000 198 199
13186 000 198 199
13187 000 198 199
13188 000 198 199
13189 000 198 199
13190 000 198 199
13191 000 198 199
13192 000 198 199
13193 000 198 199
13194 000 198 199
13195 000 198 199
13196 000 198 199
13197 000 198 199
13198 000 198 199
13199 000 198 199
13200 000 198 199
13201 000 198 199
13202 000 198 199
13203 000 198 199
13204 000 198 199
13205 000 198 199
13206 000 198 199
13207 000 198 199
13208 000 198 199
13209 000 198 177
13210 000 198 155
13211 000 198 136
13212 000 198 120
13213 000 198 105
13214 000 198 092
13215 000 198 079
13216 000 198 065
13217 000 198 051
13218 000 198 038
13219 000 198 026
13220 000 198 017
13221 000 198 010
13222 000 198 006
13223 000 198 003
13224 000 198 002
13225 000 198 001
13226 000 198 001
13227 001 198 001
13228 001 198 002
13229 001 198 003
13230 002 198 007
13231 002 198 013
13232 003 198 021
13233 004 198 032
13234 006 198 044
13235 008 198 057
13236 012 193 070
13237 017 181 082
13238 024 167 091
13239 032 150 097
13240 042 131 100
13241 054 111 100
13242 067 090 098
13243 082 071 095
13244 098 054 090
13245 114 040 082
13246 129 029 071
13247 145 019 059
13248 159 012 046
13249 172 007 033
13250 183 004 023
13251 192 002 015
13252 198 000 009
13253 198 000 005
13254 198 000 002
13255 198 000 001
13256 198 000 001
13257 198 000 000
13258 198 000 000
13259 198 000 001
13260 198 000 002
13261 198 000 005
13262 198 000 010
13263 198 000 019
13264 198 000 032
13265 198 000 048
13266 198 000 063
13267 198 000 076
13268 198 000 086
13269 198 000 092
13270 198 000 096
13271 198 000 097
13272 198 000 098
13273 198 000 096
13274 198 000 093
13275 198 000 089
13276 198 000 081
13277 198 000 072
13278 194 000 060
13279 185 000 048
13280 174 000 036
13281 161 000 026
13282 147 000 017
13283 133 000 010
13284 118 000 005
13285 103 000 002
13286 089 000 001
13287 075 000 001
13288 063 000 000
13289 053 000 000
13290 044 000 000
13291 036 000 001
13292 029 000 003
13293 021 000 007
13294 015 000 016
13295 011 000 029
13296 008 000 045
13297 006 000 060
13298 005 000 073
13299 004 000 082
13300 003 000 088
13301 002 000 091
13302 002 000 093
13303 001 000 093
13304 001 000 092
13305 001 000 089
13306 000 000 085
13307 000 000 078
13308 000 000 070
13309 000 000 060
13310 000 000 049
13311 000 000 040
13312 000 000 034
13313 000 000 033
13314 000 000 038
13315 000 000 047
13316 000 000 061
13317 000 000 080
13318 000 000 103
13319 000 000 126
13320 000 000 146
13321 000 000 163
13322 000 000 178
13323 000 000 191
13324 000 000 198
13325 000 000 198
13326 000 000 198
13327 000 000 198
13328 000 000 198
13329 000 000 198
13330 000 000 198
13331 000 000 198
13332 000 000 198
13333 000 000 198
13334 000 000 198
13335 000 002 198
13336 000 005 198
13337 000 011 198
13338 000 019 198
13339 000 029 198
13340 000 041 198
13341 000 056 198
13342 000 074 198
13343 000 092 198
13344 000 111 198
13345 000 129 199
13346 000 146 197
13347 000 161 194
13348 000 173 193
13349 000 183 192
13350 000 192 192
13351 000 198 192
13352 000 198 192
13353 000 198 193
13354 000 198 198
13355 000 198 199
13356 000 198 199
13357 000 198 199
13358 001 198 199
13359 001 198 199
13360 001 198 198
13361 002 198 199
13362 002 198 199
13363 002 198 199
13364 003 198 199
13365 004 198 199
13366 005 198 199
13367 006 198 199
13368 008 198 199
13369 011 198 199
13370 015 198 199
13371 020 198 199
13372 027 198 199
13373 035 198 199
13374 044 198 198
13375 056 198 199
13376 068 198 196
13377 082 198 194
13378 097 198 193
13379 111 198 193
13380 126 198 193
13381 140 198 193
13382 154 198 194
13383 165 198 195
13384 176 199 198
13385 185 199 199
13386 194 199 198
13387 198 199 198
13388 198 199 199
13389 198 199 199
13390 198 199 199
13391 198 199 199
13392 198 199 199
13393 198 199 198
13394 198 199 199
13395 198 199 199
13396 198 199 198
13397 198 199 199
13398 198 199 199
13399 198 199 198
13400 198 199 198
13401 199 199 198
13402 198 199 199
13403 198 199 199
13404 199 199 199
13405 198 199 199
13406 198 199 198
13407 198 199 197
13408 198 199 192
13409 198 199 185
13410 198 199 176
13411 198 199 163
13412 195 199 147
13413 187 199 129
13414 179 199 110
13415 169 199 093
13416 156 199 076
13417 140 198 064
13418 124 198 060
13419 109 198 061
13420 093 198 067
13421 076 198 076
13422 061 198 085
13423 048 198 092
13424 037 198 096
13425 028 198 099
13426 020 198 100
13427 015 198 098
13428 011 198 095
13429 008 198 089
13430 006 198 082
13431 005 198 073
13432 004 198 062
13433 003 198 049
13434 002 198 037
13435 002 198 026
13436 001 198 017
13437 001 198 010
13438 001 198 005
13439 000 198 003
13440 000 198 002
13441 000 198 001
13442 000 198 001
13443 000 198 001
13444 000 198 001
13445 000 198 002
13446 000 198 004
13447 000 198 008
13448 000 198 015
13449 000 198 024
13450 000 198 035
13451 000 198 050
13452 000 198 066
13453 000 198 079
13454 000 198 089
13455 000 198 095
13456 000 198 099
13457 001 198 099
13458 003 198 097
13459 007 198 093
13460 011 198 087
13461 017 198 078
13462 025 198 066
13463 035 198 053
13464 046 198 038
13465 060 198 026
13466 074 198 016
13467 090 198 009
13468 105 198 005
13469 119 198 002
13470 133 198 001
13471 145 199 001
13472 157 199 001
13473 168 198 002
13474 177 199 003
13475 185 199 006
13476 191 199 011
13477 196 199 019
13478 198 199 029
13479 198 199 040
13480 198 199 052
13481 198 199 063
13482 198 198 072
13483 198 199 080
13484 198 199 086
13485 198 199 090
13486 198 199 093
13487 198 199 095
13488 198 199 096
13489 198 199 096
13490 198 199 093
13491 198 199 089
13492 198 199 080
13493 198 199 069
13494 198 199 056
13495 198 199 041
13496 198 198 028
13497 198 199 018
13498 198 199 010
13499 198 199 005
13500 198 199 002
13501 198 199 001
13502 198 199 001
13503 198 199 001
13504 198 199 001
13505 198 199 002
13506 198 199 004
13507 198 198 008
13508 198 198 015
13509 198 198 025
13510 198 198 036
13511 198 199 049
13512 198 199 061
13513 198 199 072
13514 198 199 082
13515 198 199 090
13516 198 199 096
13517 198 199 101
13518 198 199 107
13519 198 199 115
13520 198 199 126
13521 198 199 141
13522 198 199 158
13523 198 199 176
13524 198 199 193
13525 198 199 198
13526 198 198 198
13527 198 199 199
13528 198 199 199
13529 198 198 198
13530 198 199 199
13531 198 199 199
13532 198 199 198
13533 198 199 199
13534 198 198 198
13535 199 199 199
13536 198 198 198
13537 198 199 198
13538 198 199 199
13539 198 198 199
13540 198 199 199
13541 198 199 199
13542 198 199 199
13543 197 199 198
13544 194 199 199
13545 190 199 198
13546 185 198 198
13547 179 199 199
13548 173 199 198
13549 164 198 198
13550 152 198 198
13551 138 198 199
13552 123 198 198
13553 107 198 198
13554 092 198 198
13555 076 198 199
13556 062 198 199
13557 049 198 199
13558 037 198 199
13559 028 198 199
13560 021 198 199
13561 015 198 199
13562 010 198 199
13563 007 198 191
13564 004 198 181
13565 003 198 169
13566 001 198 153
13567 000 198 135
13568 000 198 116
13569 000 198 097
13570 000 198 077
13571 000 198 059
13572 000 198 050
13573 000 195 049
13574 000 187 054
13575 000 176 063
13576 000 163 073
13577 000 146 081
13578 000 127 086
13579 000 108 089
13580 000 090 091
13581 000 072 092
13582 000 056 091
13583 000 042 088
13584 000 031 085
13585 000 021 079
13586 000 015 072
13587 000 009 062
13588 000 006 052
13589 000 002 041
13590 000 000 031
13591 000 000 020
13592 000 000 011
13593 000 000 005
13594 000 000 001
13595 000 000 000
13596 000 000 000
13597 000 000 000
13598 000 000 000
13599 000 000 000
13600 000 000 001
13601 000 000 005
13602 000 000 011
13603 000 000 021
13604 000 000 032
13605 000 000 044
13606 000 000 057
13607 000 000 069
13608 000 000 079
13609 000 000 086
13610 000 000 091
13611 000 000 093
13612 000 000 093
13613 000 000 091
13614 000 000 087
13615 000 000 081
13616 000 000 073
13617 000 000 063
13618 000 000 051
13619 000 000 039
13620 000 000 028
13621 000 000 019
13622 000 001 012
13623 000 002 007
13624 000 003 004
13625 000 005 001
13626 000 009 000
13627 000 016 000
13628 000 026 000
13629 000 038 000
13630 000 050 001
13631 000 061 003
13632 000 076 007
13633 000 095 014
13634 000 114 025
13635 000 133 039
13636 000 152 054
13637 001 168 067
13638 002 181 077
13639 005 191 085
13640 008 198 090
13641 013 198 092
13642 019 198 093
13643 028 198 092
13644 038 198 090
13645 049 198 085
13646 062 198 077
13647 076 198 067
13648 091 198 055
13649 105 198 042
13650 120 198 030
13651 134 198 020
13652 147 198 013
13653 158 199 008
13654 169 199 004
13655 179 199 002
13656 186 198 001
13657 193 199 001
13658 198 199 000
13659 198 199 001
13660 198 199 001
13661 198 199 005
13662 198 199 014
13663 198 198 027
13664 198 199 044
13665 198 199 060
13666 198 199 075
13667 198 199 085
13668 198 199 094
13669 198 199 103
13670 198 199 114
13671 198 197 128
13672 198 186 146
13673 198 174 164
13674 199 158 182
13675 198 140 197
13676 198 121 198
13677 198 104 198
13678 198 087 198
13679 198 071 198
13680 198 058 198
13681 198 046 198
13682 198 036 198
13683 198 028 198
13684 198 020 198
13685 198 012 198
13686 199 007 198
13687 198 004 198
13688 198 002 198
13689 198 001 198
13690 199 000 198
13691 198 000 198
13692 199 000 198
13693 198 000 198
13694 198 000 198
13695 198 000 198
13696 199 000 198
13697 198 000 198
13698 198 000 198
13699 199 000 198
13700 198 000 198
13701 198 000 198
13702 198 000 198
13703 198 000 198
13704 198 000 198
13705 199 000 198
13706 198 000 198
13707 198 000 198
13708 198 000 198
13709 198 000 198
13710 198 000 198
13711 198 000 198
13712 198 000 198
13713 198 000 198
13714 198 000 198
13715 199 000 198
13716 198 000 197
13717 198 000 187
13718 198 000 173
13719 198 000 155
13720 198 000 132
13721 198 000 106
13722 198 000 085
13723 198 000 070
13724 198 000 063
13725 198 000 062
13726 198 000 066
13727 198 000 073
13728 198 000 081
13729 198 000 086
13730 198 000 089
13731 198 000 090
13732 198 000 090
13733 198 000 089
13734 198 000 086
13735 198 000 082
13736 198 000 076
13737 198 000 067
13738 198 000 056
13739 198 000 043
13740 198 000 030
13741 198 000 020
13742 198 000 012
13743 198 000 006
13744 198 000 003
13745 198 000 001
13746 198 000 000
13747 198 000 000
13748 198 000 000
13749 198 000 000
13750 198 000 000
13751 198 000 002
13752 198 000 008
13753 198 000 018
13754 198 000 030
13755 198 000 044
13756 198 000 058
13757 198 000 071
13758 198 000 080
13759 198 000 087
13760 198 000 091
13761 198 000 093
13762 198 000 094
13763 198 000 091
13764 198 000 088
13765 198 000 082
13766 198 001 075
13767 198 001 066
13768 194 002 055
13769 190 003 044
13770 184 005 032
13771 178 006 022
13772 171 010 015
13773 161 016 009
13774 148 025 004
13775 135 037 002
13776 120 051 001
13777 105 069 000
13778 089 088 000
13779 075 107 000
13780 060 126 001
13781 047 146 003
13782 036 164 009
13783 026 179 018
13784 018 191 031
13785 012 198 044
13786 007 198 058
13787 004 198 071
13788 002 198 081
13789 001 198 087
13790 000 198 091
13791 000 198 094
13792 000 198 095
13793 000 198 094
13794 000 198 091
13795 000 198 087
13796 000 198 081
13797 000 198 073
13798 000 198 064
13799 000 198 053
13800 000 198 041
13801 000 197 030
13802 000 197 021
13803 000 197 014
13804 000 198 009
13805 000 198 004
13806 000 198 002
13807 000 198 001
13808 000 198 001
13809 000 198 001
13810 001 198 001
13811 001 198 002
13812 002 198 007
13813 002 198 016
13814 003 198 028
13815 004 198 042
13816 005 198 056
13817 007 190 070
13818 010 176 082
13819 014 160 092
13820 019 142 100
13821 026 122 108
13822 034 101 118
13823 045 081 129
13824 058 063 142
13825 072 049 155
13826 086 037 169
13827 101 026 183
13828 117 019 195
13829 132 013 198
13830 146 008 198
13831 159 005 198
13832 170 003 198
13833 180 002 198
13834 189 001 198
13835 195 001 198
13836 198 000 198
13837 198 000 198
13838 198 000 198
13839 198 000 198
13840 198 000 198
13841 198 000 198
13842 198 000 198
13843 198 000 198
13844 198 000 198
13845 198 000 198
13846 198 000 198
13847 198 000 198
13848 198 000 198
13849 198 000 198
13850 198 000 198
13851 198 000 198
13852 198 000 198
13853 198 000 198
13854 198 000 198
13855 198 000 198
13856 198 000 198
13857 198 000 198
13858 195 000 198
13859 189 000 198
13860 182 000 198
13861 173 000 198
13862 163 000 198
13863 152 000 198
13864 140 000 198
13865 127 000 195
13866 114 000 188
13867 102 000 179
13868 089 000 169
13869 073 000 155
13870 058 000 140
13871 046 000 122
13872 035 000 096
13873 027 000 072
13874 019 000 056
13875 013 000 050
13876 009 000 054
13877 007 000 064
13878 005 000 077
13879 004 000 087
13880 003 000 093
13881 002 000 097
13882 002 000 099
13883 002 000 100
13884 001 000 098
13885 001 000 095
13886 001 000 090
13887 001 000 083
13888 001 000 074
13889 001 000 063
13890 001 000 051
13891 001 000 039
13892 001 000 029
13893 001 000 020
13894 001 000 013
13895 001 000 008
13896 001 000 004
13897 001 000 002
13898 001 000 001
13899 001 000 000
13900 002 000 000
13901 002 000 000
13902 002 000 001
13903 003 000 004
13904 004 000 012
13905 005 000 023
13906 006 000 038
13907 008 000 053
13908 011 000 068
13909 015 000 080
13910 021 000 089
13911 028 000 096
13912 037 001 100
13913 047 002 102
13914 059 004 102
13915 073 009 100
13916 088 016 097
13917 104 026 091
13918 120 039 084
13919 136 055 074
13920 149 071 062
13921 161 087 050
13922 171 103 039
13923 181 121 031
13924 188 137 028
13925 195 152 030
13926 198 166 037
13927 198 177 047
13928 198 185 062
13929 198 192 080
13930 198 198 102
13931 198 199 128
13932 198 198 151
13933 198 199 170
13934 198 199 187
13935 198 199 198
13936 198 199 198
13937 198 199 198
13938 198 198 198
13939 198 199 199
13940 198 199 199
13941 198 198 198
13942 198 199 199
13943 198 199 199
13944 198 199 199
13945 198 199 199
13946 198 199 199
13947 198 199 199
13948 198 199 198
13949 193 199 198
13950 186 199 199
13951 178 198 198
13952 168 199 199
13953 157 198 198
13954 144 198 199
13955 132 198 199
13956 119 198 199
13957 105 198 199
13958 091 198 198
13959 078 198 199
13960 064 198 198
13961 050 198 199
13962 038 198 198
13963 028 198 198
13964 020 198 199
13965 014 198 199
13966 010 198 199
13967 007 198 199
13968 005 198 199
13969 004 198 199
13970 003 198 199
13971 002 198 199
13972 002 198 199
13973 001 198 199
13974 001 198 195
13975 001 198 175
13976 000 198 156
13977 000 198 138
13978 000 198 123
13979 000 198 108
13980 000 198 094
13981 000 198 081
13982 000 198 068
13983 000 198 053
13984 000 198 040
13985 000 198 028
13986 000 198 019
13987 000 198 012
13988 000 198 007
13989 000 198 004
13990 000 198 002
13991 000 198 002
13992 000 198 001
13993 000 198 001
13994 000 198 002
13995 000 198 003
